rx_spreadFactor,rx_rssi,rx_loRaSNR,power,location,distance
8,-103.6,6.38,5,167,225.32937991223199
9,-107.5,8.7,5,167,225.32937991223196
9,-109.0,3.5,5,167,606.5167633702372
10,-103.5,9.3,6,167,225.32937991223196
10,-115.0,0.09999999999999998,6,167,606.5167633702372
10,-113.0,-9.8,6,167,510.66044782210633
7,-100.75,5.425,6,167,225.32937991223196
7,-110.0,0.8,6,167,606.5167633702372
8,-103.5,9.9,6,167,225.32937991223196
8,-108.0,5.5,6,167,606.5167633702372
9,-109.2,7.24,6,167,225.32937991223199
9,-101.0,7.333333333333333,7,167,225.32937991223196
9,-114.5,-2.15,7,167,606.5167633702372
7,-104.0,7.0,7,167,225.32937991223196
7,-111.0,1.8,7,167,606.5167633702372
8,-102.2,9.5,7,167,225.32937991223199
9,-107.0,7.640000000000001,7,167,225.32937991223199
10,-100.75,7.975,8,167,225.32937991223196
10,-111.0,4.5,8,167,606.5167633702372
7,-104.0,7.8,8,167,225.32937991223196
7,-111.0,6.0,8,167,606.5167633702372
8,-102.0,9.625,8,167,225.32937991223196
8,-114.0,-1.0,8,167,606.5167633702372
9,-100.66666666666667,10.333333333333334,8,167,225.32937991223196
9,-108.0,5.1,8,167,606.5167633702372
10,-101.33333333333333,8.266666666666667,9,167,225.32937991223196
10,-106.0,6.5,9,167,606.5167633702372
7,-100.33333333333333,7.133333333333333,9,167,225.32937991223196
7,-113.0,1.8,9,167,606.5167633702372
7,-111.0,-6.0,9,167,510.66044782210633
8,-104.0,9.1,9,167,225.32937991223196
8,-111.0,-0.2,9,167,606.5167633702372
9,-104.2,9.559999999999999,9,18,225.32937991223199
10,-80.6,10.2,10,18,244.55293856507518
7,-86.0,9.8,10,18,244.5529385650752
7,-92.0,8.2,10,18,532.7518347047791
8,-84.0,10.919999999999998,10,18,244.55293856507518
9,-85.75,12.150000000000002,10,18,244.5529385650752
9,-93.0,5.5,10,18,532.7518347047791
10,-81.8,10.059999999999999,11,18,244.55293856507518
7,-79.75,9.075,11,18,244.5529385650752
7,-100.0,7.8,11,18,532.7518347047791
8,-83.75,11.25,11,18,244.5529385650752
8,-91.0,11.2,11,18,532.7518347047791
9,-85.8,11.719999999999999,11,18,244.55293856507518
10,-80.0,10.38,12,18,244.55293856507518
7,-82.66666666666667,9.266666666666667,12,18,244.5529385650752
7,-97.0,8.0,12,18,532.7518347047791
8,-82.2,10.98,12,18,244.55293856507518
9,-81.2,11.3,12,18,244.55293856507518
10,-83.4,11.0,13,18,244.55293856507518
7,-80.5,9.55,13,18,244.5529385650752
7,-92.0,8.5,13,18,532.7518347047791
8,-79.4,10.02,13,18,244.55293856507518
9,-83.0,11.7,13,18,244.5529385650752
9,-91.0,10.8,13,18,532.7518347047791
10,-77.4,11.6,14,18,244.55293856507518
7,-78.75,9.875,14,18,244.5529385650752
7,-102.0,0.5,14,18,532.7518347047791
8,-78.2,10.080000000000002,14,18,244.55293856507518
9,-80.4,9.26,14,18,244.55293856507518
10,-74.0,12.0,15,18,244.5529385650752
10,-93.0,8.0,15,18,532.7518347047791
7,-80.6,9.540000000000001,15,18,244.55293856507518
8,-81.0,11.0,15,18,244.55293856507518
9,-80.5,12.3,15,18,244.5529385650752
9,-90.0,10.8,15,18,532.7518347047791
10,-74.6,11.040000000000001,16,18,244.55293856507518
7,-76.0,9.780000000000001,16,18,244.55293856507518
8,-80.0,10.9,16,18,244.55293856507518
9,-80.2,11.92,16,18,244.55293856507518
10,-75.2,11.48,17,18,244.55293856507518
7,-76.0,9.5,17,18,244.5529385650752
7,-87.5,9.1,17,18,532.7518347047791
8,-77.8,10.52,17,18,244.55293856507518
9,-79.4,12.34,17,18,244.55293856507518
10,-75.75,9.8,18,18,244.5529385650752
10,-84.0,10.2,18,18,532.7518347047791
7,-75.8,9.620000000000001,18,18,244.55293856507518
8,-78.0,11.25,18,18,244.5529385650752
8,-85.0,11.8,18,18,532.7518347047791
9,-80.4,11.719999999999999,18,18,244.55293856507518
10,-72.6,10.440000000000001,19,18,244.55293856507518
7,-75.5,9.725000000000001,19,18,244.5529385650752
7,-82.0,9.8,19,18,532.7518347047791
8,-76.6,11.12,19,18,244.55293856507518
9,-76.6,12.319999999999999,19,18,244.55293856507518
10,-93.0,10.36,1,18,244.55293856507518
7,-95.6,10.040000000000001,1,18,244.55293856507518
8,-97.66666666666667,9.6,1,18,244.5529385650752
8,-102.5,6.15,1,18,532.7518347047791
9,-93.75,11.45,1,18,244.5529385650752
9,-93.0,9.2,1,18,532.7518347047791
10,-75.4,10.459999999999999,20,18,244.55293856507518
7,-76.4,9.379999999999999,20,18,244.55293856507518
8,-75.0,11.040000000000001,20,18,244.55293856507518
9,-74.8,11.36,20,18,244.55293856507518
10,-93.2,11.08,2,18,244.55293856507518
7,-97.5,9.7,2,18,244.5529385650752
7,-102.0,5.8,2,18,532.7518347047791
8,-94.2,10.74,2,18,244.55293856507518
9,-95.0,10.55,2,18,244.5529385650752
9,-103.0,3.2,2,18,532.7518347047791
10,-95.0,8.733333333333333,3,18,244.5529385650752
10,-98.5,7.35,3,18,532.7518347047791
7,-94.8,9.9,3,18,244.55293856507518
8,-96.8,10.459999999999999,3,18,244.55293856507518
9,-93.75,9.975000000000001,3,18,244.5529385650752
9,-101.0,8.0,3,18,532.7518347047791
10,-93.4,9.74,4,18,244.55293856507518
7,-93.8,9.4,4,18,244.55293856507518
8,-92.4,11.180000000000001,4,18,244.55293856507518
9,-92.25,11.9,4,18,244.5529385650752
9,-102.0,5.5,4,18,532.7518347047791
10,-91.5,12.15,5,18,244.5529385650752
10,-101.0,5.8,5,18,532.7518347047791
7,-91.5,9.6,5,18,244.5529385650752
7,-96.0,9.0,5,18,532.7518347047791
8,-96.25,11.125,5,18,244.5529385650752
8,-102.0,7.8,5,18,532.7518347047791
9,-93.0,11.075,5,18,244.5529385650752
9,-108.0,8.2,5,18,532.7518347047791
10,-85.5,10.725,6,18,244.5529385650752
10,-102.0,8.0,6,18,532.7518347047791
7,-87.0,9.25,6,18,244.5529385650752
7,-95.66666666666667,4.733333333333333,6,18,532.7518347047791
8,-88.4,11.219999999999999,6,18,244.55293856507518
9,-91.2,12.02,6,18,244.55293856507518
10,-90.33333333333333,10.1,7,18,244.5529385650752
10,-90.5,9.1,7,18,532.7518347047791
7,-87.4,9.6,7,18,244.55293856507518
8,-89.2,11.0,7,18,244.55293856507518
9,-90.0,11.0,7,18,244.5529385650752
9,-96.0,9.35,7,18,532.7518347047791
10,-86.8,10.680000000000001,8,18,244.55293856507518
7,-85.8,9.3,8,18,244.55293856507518
8,-90.25,11.575,8,18,244.5529385650752
8,-102.0,4.8,8,18,532.7518347047791
9,-89.2,11.6,8,18,244.55293856507518
10,-83.4,11.98,9,18,244.55293856507518
7,-85.6,9.76,9,18,244.55293856507518
8,-86.8,11.38,9,18,244.55293856507518
9,-86.0,11.45,9,160,244.5529385650752
9,-94.0,10.8,9,160,532.7518347047791
10,-85.5,10.4,10,160,193.6456184682534
10,-102.33333333333333,8.1,10,160,533.960418813408
7,-88.6,10.0,10,160,193.6456184682534
8,-89.0,11.75,10,160,193.6456184682534
8,-105.0,9.0,10,160,533.960418813408
9,-89.5,11.3,10,160,193.6456184682534
9,-111.0,6.5,10,160,533.960418813408
10,-84.25,10.825,11,160,193.6456184682534
10,-102.0,9.0,11,160,533.960418813408
7,-87.0,9.149999999999999,11,160,193.6456184682534
7,-99.0,-1.0,11,160,510.359157323338
8,-88.75,11.75,11,160,193.6456184682534
8,-111.0,1.0,11,160,533.960418813408
9,-86.75,11.925,11,160,193.6456184682534
9,-109.0,7.2,11,160,533.960418813408
10,-84.0,10.86,12,160,193.6456184682534
7,-84.0,9.32,12,160,193.6456184682534
8,-87.0,11.4,12,160,193.6456184682534
8,-104.0,-0.25,12,160,510.359157323338
9,-89.0,12.219999999999999,12,160,193.6456184682534
10,-85.8,11.540000000000001,13,160,193.6456184682534
7,-83.75,9.675,13,160,193.6456184682534
7,-101.0,4.5,13,160,510.359157323338
8,-85.4,10.180000000000001,13,160,193.6456184682534
9,-86.6,11.919999999999998,13,160,193.6456184682534
10,-79.66666666666667,10.6,14,160,193.6456184682534
10,-101.0,8.25,14,160,533.960418813408
7,-83.5,9.95,14,160,193.6456184682534
7,-103.0,5.2,14,160,510.359157323338
8,-85.0,11.719999999999999,14,160,193.6456184682534
9,-84.8,11.940000000000001,14,160,193.6456184682534
10,-82.2,11.4,15,160,193.6456184682534
7,-86.2,9.459999999999999,15,160,193.6456184682534
8,-85.8,11.059999999999999,15,160,193.6456184682534
9,-84.0,12.5,15,160,193.6456184682534
9,-103.0,8.5,15,160,510.359157323338
10,-82.4,11.379999999999999,16,160,193.6456184682534
7,-86.0,9.4,16,160,193.6456184682534
7,-96.5,7.6,16,160,510.359157323338
8,-85.0,11.0,16,160,193.6456184682534
9,-86.33333333333333,11.933333333333332,16,160,193.6456184682534
9,-106.0,8.0,16,160,533.960418813408
9,-107.0,6.0,16,160,510.359157323338
10,-82.8,10.88,17,160,193.6456184682534
7,-85.0,9.425,17,160,193.6456184682534
7,-100.0,4.2,17,160,510.359157323338
8,-83.5,11.425,17,160,193.6456184682534
8,-99.0,9.0,17,160,510.359157323338
9,-85.0,12.440000000000001,17,160,193.6456184682534
10,-81.66666666666667,12.133333333333333,18,160,193.6456184682534
10,-94.5,9.25,18,160,533.960418813408
7,-82.4,9.819999999999999,18,160,193.6456184682534
8,-84.0,11.0,18,160,193.6456184682534
9,-86.2,11.74,18,160,193.6456184682534
10,-81.75,11.175,19,160,193.6456184682534
10,-99.0,10.8,19,160,533.960418813408
7,-79.6,9.62,19,160,193.6456184682534
8,-83.66666666666667,10.833333333333334,19,160,193.6456184682534
8,-95.0,9.8,19,160,533.960418813408
8,-96.0,7.5,19,160,510.359157323338
9,-82.25,11.95,19,160,193.6456184682534
9,-97.0,11.0,19,160,510.359157323338
10,-92.8,8.38,1,160,193.6456184682534
7,-95.5,9.0,1,160,193.6456184682534
7,-110.0,4.75,1,160,533.960418813408
7,-99.0,5.5,1,160,510.359157323338
8,-92.33333333333333,10.833333333333334,1,160,193.6456184682534
8,-100.5,9.6,1,160,533.960418813408
9,-100.2,10.080000000000002,1,160,193.6456184682534
10,-82.0,9.82,20,160,193.6456184682534
7,-82.6,9.580000000000002,20,160,193.6456184682534
8,-84.8,10.819999999999999,20,160,193.6456184682534
9,-85.6,11.84,20,160,193.6456184682534
10,-97.75,9.75,2,160,193.6456184682534
10,-114.0,-1.0,2,160,533.960418813408
7,-101.6,8.280000000000001,2,160,193.6456184682534
8,-100.0,10.100000000000001,2,160,193.6456184682534
8,-111.0,-3.0,2,160,510.359157323338
9,-106.0,9.0,2,160,193.6456184682534
9,-108.0,6.7,2,160,533.960418813408
9,-108.0,3.5,2,160,510.359157323338
10,-100.25,7.3,3,160,193.6456184682534
10,-109.0,-3.5,3,160,510.359157323338
7,-100.5,6.575,3,160,193.6456184682534
7,-114.0,2.0,3,160,533.960418813408
8,-102.8,8.059999999999999,3,160,193.6456184682534
9,-100.4,9.819999999999999,3,160,193.6456184682534
10,-89.5,11.3,4,160,193.6456184682534
10,-108.33333333333333,-3.1,4,160,510.359157323338
7,-98.5,7.4750000000000005,4,160,193.6456184682534
7,-106.0,-2.0,4,160,510.359157323338
8,-98.75,10.325,4,160,193.6456184682534
8,-108.0,6.5,4,160,533.960418813408
9,-99.4,11.1,4,160,193.6456184682534
10,-99.66666666666667,8.6,5,160,193.6456184682534
10,-111.0,3.4,5,160,533.960418813408
7,-97.0,8.559999999999999,5,160,193.6456184682534
8,-93.6,10.8,5,160,193.6456184682534
9,-99.5,11.125,5,160,193.6456184682534
9,-105.0,5.5,5,160,510.359157323338
10,-91.75,10.25,6,160,193.6456184682534
10,-113.0,2.5,6,160,533.960418813408
7,-96.75,9.05,6,160,193.6456184682534
7,-108.0,0.0,6,160,510.359157323338
8,-96.0,10.620000000000001,6,160,193.6456184682534
9,-96.5,10.8,6,160,193.6456184682534
9,-109.0,4.5,6,160,533.960418813408
10,-91.4,8.88,7,160,193.6456184682534
7,-98.0,8.666666666666666,7,160,193.6456184682534
7,-101.0,6.0,7,160,510.359157323338
8,-94.8,11.14,7,160,193.6456184682534
9,-94.8,11.34,7,160,193.6456184682534
10,-94.0,9.333333333333334,8,160,193.6456184682534
10,-103.0,3.0,8,160,510.359157323338
7,-96.2,9.0,8,160,193.6456184682534
8,-96.33333333333333,11.199999999999998,8,160,193.6456184682534
8,-107.0,9.0,8,160,533.960418813408
8,-107.0,4.8,8,160,510.359157323338
9,-104.5,9.15,8,160,193.6456184682534
9,-117.0,-3.2,8,160,533.960418813408
10,-92.0,10.8,9,160,193.6456184682534
7,-92.2,9.559999999999999,9,160,193.6456184682534
8,-95.0,11.725000000000001,9,160,193.6456184682534
8,-102.0,3.2,9,160,510.359157323338
9,-97.6,11.86,9,13,193.6456184682534
10,-85.6,11.1,10,13,145.97887641074678
7,-87.25,8.975,10,13,145.97887641074678
7,-99.0,7.5,10,13,586.8358912390565
8,-84.5,11.075,10,13,145.97887641074678
8,-97.0,9.2,10,13,586.8358912390565
9,-90.75,11.675,10,13,145.97887641074678
9,-101.0,8.0,10,13,586.8358912390565
10,-82.6,11.22,11,13,145.97887641074678
7,-88.0,9.35,11,13,145.97887641074678
7,-95.0,8.2,11,13,586.8358912390565
8,-86.2,11.0,11,13,145.97887641074678
9,-86.0,9.55,11,13,145.97887641074678
9,-102.0,2.8,11,13,586.8358912390565
10,-82.4,10.5,12,13,145.97887641074678
7,-80.4,8.3,12,13,145.97887641074678
8,-82.6,11.14,12,13,145.97887641074678
9,-85.0,11.16,12,13,145.97887641074678
10,-79.6,9.540000000000001,13,13,145.97887641074678
7,-83.0,9.64,13,13,145.97887641074678
8,-80.6,9.98,13,13,145.97887641074678
9,-82.6,11.540000000000001,13,13,145.97887641074678
10,-80.8,10.4,14,13,145.97887641074678
7,-79.0,9.36,14,13,145.97887641074678
8,-78.8,11.34,14,13,145.97887641074678
9,-79.0,11.8,14,13,145.97887641074678
10,-77.4,11.14,15,13,145.97887641074678
7,-75.8,9.38,15,13,145.97887641074678
8,-78.5,11.125,15,13,145.97887641074678
8,-90.0,8.5,15,13,586.8358912390565
9,-81.8,12.2,15,13,145.97887641074678
10,-73.6,10.3,16,13,145.97887641074678
7,-76.4,9.7,16,13,145.97887641074678
8,-76.4,11.9,16,13,145.97887641074678
9,-75.0,12.040000000000001,16,13,145.97887641074678
10,-76.75,10.425,17,13,145.97887641074678
10,-89.0,10.8,17,13,586.8358912390565
7,-75.33333333333333,8.933333333333334,17,13,145.97887641074678
7,-91.5,7.1,17,13,586.8358912390565
8,-75.5,10.45,17,13,145.97887641074678
8,-91.0,12.2,17,13,586.8358912390565
9,-81.5,11.75,17,13,145.97887641074678
9,-93.0,10.5,17,13,586.8358912390565
10,-73.2,10.319999999999999,18,13,145.97887641074678
7,-78.4,9.4,18,13,145.97887641074678
8,-81.25,11.3,18,13,145.97887641074678
8,-87.0,10.8,18,13,586.8358912390565
9,-80.6,12.66,18,13,145.97887641074678
10,-75.0,10.0,19,13,145.97887641074678
10,-90.0,9.8,19,13,586.8358912390565
7,-74.0,9.76,19,13,145.97887641074678
8,-76.0,10.833333333333334,19,13,145.97887641074678
8,-88.0,9.85,19,13,586.8358912390565
9,-76.2,11.88,19,13,145.97887641074678
10,-97.0,8.666666666666666,1,13,145.97887641074678
10,-109.0,5.2,1,13,541.594257399415
10,-105.0,4.5,1,13,586.8358912390565
7,-84.0,7.3500000000000005,1,13,145.97887641074678
7,-105.0,4.0,1,13,586.8358912390565
8,-90.0,10.5,1,13,145.97887641074678
8,-112.0,2.866666666666667,1,13,541.594257399415
9,-95.0,11.533333333333333,1,13,145.97887641074678
9,-113.0,4.0,1,13,541.594257399415
9,-105.0,4.0,1,13,586.8358912390565
10,-75.8,9.52,20,13,145.97887641074678
7,-75.25,9.675,20,13,145.97887641074678
7,-91.0,5.0,20,13,586.8358912390565
8,-77.6,11.02,20,13,145.97887641074678
9,-79.8,11.680000000000001,20,13,145.97887641074678
10,-90.4,10.120000000000001,2,13,145.97887641074678
7,-95.0,8.48,2,13,145.97887641074678
8,-95.0,10.833333333333334,2,13,145.97887641074678
8,-105.0,3.5,2,13,586.8358912390565
9,-90.6,11.68,2,13,145.97887641074678
10,-92.75,10.875,3,13,145.97887641074678
10,-103.0,-1.5,3,13,586.8358912390565
7,-94.0,9.64,3,13,145.97887641074678
8,-91.8,10.440000000000001,3,13,145.97887641074678
9,-94.8,11.84,3,13,145.97887641074678
10,-86.0,10.55,4,13,145.97887641074678
10,-107.0,6.2,4,13,541.594257399415
7,-94.2,9.919999999999998,4,13,145.97887641074678
8,-92.8,10.36,4,13,145.97887641074678
9,-92.0,11.6,4,13,145.97887641074678
10,-90.0,10.559999999999999,5,13,145.97887641074678
7,-90.4,9.36,5,13,145.97887641074678
8,-89.0,6.875,5,13,145.97887641074678
8,-102.0,7.8,5,13,586.8358912390565
9,-91.0,11.459999999999999,5,13,145.97887641074678
10,-90.25,10.925,6,13,145.97887641074678
10,-103.0,4.2,6,13,586.8358912390565
7,-88.75,9.75,6,13,145.97887641074678
7,-103.0,6.5,6,13,586.8358912390565
8,-86.2,11.1,6,13,145.97887641074678
9,-90.6,11.3,6,13,145.97887641074678
10,-85.0,12.0,7,13,145.97887641074678
7,-91.25,9.225,7,13,145.97887641074678
7,-100.0,6.0,7,13,586.8358912390565
8,-87.8,11.16,7,13,145.97887641074678
9,-85.8,12.1,7,13,145.97887641074678
10,-84.0,11.580000000000002,8,13,145.97887641074678
7,-85.8,10.1,8,13,145.97887641074678
8,-85.5,10.475,8,13,145.97887641074678
8,-101.0,4.5,8,13,541.594257399415
9,-88.6,12.440000000000001,8,13,145.97887641074678
10,-83.0,10.940000000000001,9,13,145.97887641074678
7,-86.0,9.225,9,13,145.97887641074678
7,-99.0,5.5,9,13,586.8358912390565
8,-88.0,11.100000000000001,9,13,145.97887641074678
8,-100.0,3.2,9,13,586.8358912390565
9,-90.2,11.719999999999999,9,28,145.97887641074678
10,-85.8,10.38,10,28,55.64168001677645
7,-80.75,1.1,10,28,55.64168001677644
7,-106.0,-1.5,10,28,723.1703732998508
8,-93.75,10.875,10,28,55.64168001677644
8,-109.0,-3.5,10,28,723.1703732998508
9,-92.0,11.459999999999999,10,28,55.64168001677645
10,-80.0,7.959999999999999,11,28,55.64168001677645
7,-82.4,9.540000000000001,11,28,55.64168001677645
8,-82.8,11.18,11,28,55.64168001677645
9,-82.6,8.88,11,28,55.64168001677645
10,-78.0,10.819999999999999,12,28,55.64168001677645
7,-80.4,9.6,12,28,55.64168001677645
8,-81.8,11.4,12,28,55.64168001677645
9,-82.6,12.26,12,28,55.64168001677645
10,-77.0,10.719999999999999,13,28,55.64168001677645
7,-77.6,9.34,13,28,55.64168001677645
8,-78.8,10.979999999999999,13,28,55.64168001677645
9,-78.8,10.5,13,28,55.64168001677645
10,-78.8,10.559999999999999,14,28,55.64168001677645
7,-82.0,9.540000000000001,14,28,55.64168001677645
8,-82.0,6.06,14,28,55.64168001677645
9,-83.75,11.900000000000002,14,28,55.64168001677644
9,-106.0,3.8,14,28,674.4977125800266
10,-78.6,11.36,15,28,55.64168001677645
7,-78.2,9.940000000000001,15,28,55.64168001677645
8,-79.0,10.899999999999999,15,28,55.64168001677644
8,-105.0,8.2,15,28,674.4977125800266
9,-79.8,11.66,15,28,55.64168001677645
10,-72.5,10.6,16,28,55.64168001677644
10,-105.0,4.2,16,28,674.4977125800266
7,-77.5,9.65,16,28,55.64168001677644
7,-103.0,3.0,16,28,723.1703732998508
8,-74.6,11.2,16,28,55.64168001677645
9,-80.2,12.26,16,28,55.64168001677645
10,-77.6,10.16,17,28,55.64168001677645
7,-72.4,9.58,17,28,55.64168001677645
8,-78.6,11.26,17,28,55.64168001677645
9,-82.6,11.959999999999999,17,28,55.64168001677645
9,-80.2,10.84,18,28,55.64168001677645
7,-78.2,9.48,18,28,55.64168001677645
8,-77.6,10.780000000000001,18,28,55.64168001677645
9,-82.6,12.4,18,28,55.64168001677645
10,-78.6,10.959999999999999,19,28,55.64168001677645
7,-83.6,9.319999999999999,19,28,55.64168001677645
8,-80.4,8.32,19,28,55.64168001677645
9,-79.5,11.425,19,28,55.64168001677644
9,-91.0,6.0,19,28,723.1703732998508
10,-91.0,8.8,1,28,55.64168001677645
7,-91.8,9.379999999999999,1,28,55.64168001677645
8,-96.0,10.4,1,28,55.64168001677644
8,-114.0,0.5,1,28,674.4977125800266
8,-111.0,-3.2,1,28,723.1703732998508
9,-94.6,11.979999999999999,1,28,55.64168001677645
10,-82.5,8.875,20,28,55.64168001677644
10,-99.0,8.8,20,28,674.4977125800266
7,-80.8,9.34,20,28,55.64168001677645
8,-81.8,11.16,20,28,55.64168001677645
9,-89.4,11.98,20,28,55.64168001677645
10,-96.6,8.1,2,28,55.64168001677645
7,-90.0,9.875,2,28,55.64168001677644
7,-112.0,2.0,2,28,674.4977125800266
8,-95.8,10.34,2,28,55.64168001677645
9,-98.8,10.36,2,28,55.64168001677645
10,-90.6,10.24,3,28,55.64168001677645
7,-93.8,9.540000000000001,3,28,55.64168001677645
8,-92.8,11.38,3,28,55.64168001677645
9,-95.6,10.059999999999999,3,28,55.64168001677645
10,-85.6,10.580000000000002,4,28,55.64168001677645
7,-91.2,9.16,4,28,55.64168001677645
8,-95.0,11.080000000000002,4,28,55.64168001677645
9,-92.2,11.7,4,28,55.64168001677645
10,-86.25,10.825,5,28,55.64168001677644
10,-111.0,-8.0,5,28,723.1703732998508
7,-89.6,9.440000000000001,5,28,55.64168001677645
8,-94.25,9.375,5,28,55.64168001677644
8,-99.0,-8.5,5,28,723.1703732998508
9,-89.4,11.24,5,28,55.64168001677645
10,-86.0,11.5,6,28,55.64168001677644
10,-111.0,1.8,6,28,674.4977125800266
7,-94.4,8.8,6,28,55.64168001677645
8,-92.4,10.58,6,28,55.64168001677645
9,-87.8,12.059999999999999,6,28,55.64168001677645
10,-82.4,11.5,7,28,55.64168001677645
7,-82.2,8.9,7,28,55.64168001677645
8,-88.2,10.76,7,28,55.64168001677645
8,-85.75,11.649999999999999,7,28,55.64168001677644
8,-111.0,-3.0,7,28,723.1703732998508
10,-81.6,11.540000000000001,8,28,55.64168001677645
7,-83.0,9.12,8,28,55.64168001677645
8,-84.2,10.64,8,28,55.64168001677645
9,-85.2,11.98,8,28,55.64168001677645
10,-80.6,9.12,9,28,55.64168001677645
7,-80.4,6.68,9,28,55.64168001677645
8,-83.8,11.16,9,28,55.64168001677645
9,-84.2,11.86,9,162,55.64168001677645
10,-89.0,10.375,10,162,223.43690678449383
10,-102.0,6.5,10,162,482.32231400580423
7,-92.2,9.279999999999998,10,162,223.43690678449383
8,-90.8,10.720000000000002,10,162,223.43690678449383
9,-92.75,11.725000000000001,10,162,223.43690678449383
9,-93.0,11.0,10,162,536.4012964492726
10,-85.0,10.325,11,162,223.43690678449383
10,-97.0,11.0,11,162,536.4012964492726
7,-88.0,9.4,11,162,223.4369067844938
7,-92.0,9.35,11,162,536.4012964492726
8,-89.66666666666667,10.433333333333334,11,162,223.4369067844938
8,-93.0,8.9,11,162,536.4012964492726
9,-88.66666666666667,11.866666666666667,11,162,223.4369067844938
9,-95.5,11.6,11,162,536.4012964492726
10,-85.4,10.86,12,162,223.43690678449383
7,-86.75,8.45,12,162,223.43690678449383
7,-91.0,10.0,12,162,536.4012964492726
8,-87.75,10.95,12,162,223.43690678449383
8,-99.0,5.2,12,162,536.4012964492726
9,-88.0,11.3,12,162,223.43690678449383
9,-99.0,11.0,12,162,536.4012964492726
10,-85.0,11.175,13,162,223.43690678449383
10,-94.0,10.5,13,162,536.4012964492726
7,-86.2,9.7,13,162,223.43690678449383
8,-89.5,10.75,13,162,223.43690678449383
8,-88.0,10.8,13,162,536.4012964492726
9,-88.6,10.84,13,162,223.43690678449383
10,-85.75,10.075,14,162,223.43690678449383
10,-89.0,12.5,14,162,536.4012964492726
7,-84.66666666666667,9.533333333333333,14,162,223.4369067844938
7,-91.0,5.0,14,162,536.4012964492726
7,-97.0,6.8,14,162,482.32231400580423
